Datetime,Screen Name,Name,text_clean,text_preprocessed,sentiment
2022-05-22 10:38:43+00:00,keziaacn,dumpiesofkey,pliss takuttt ga siap kuliah offline weh,"['pliss', 'takuttt', 'ga', 'kuliah', 'offline', 'weh']",negative
2022-05-22 10:34:38+00:00,deVancyyy,á´…á´‡É´Éªá´¢á´¢á´¢,aku ngga nder hehe pas ini mau kuliah offline kek kasian ortu harus ngeluarin uang saku berlipatÂ² bâ€¦,"['ngga', 'nder', 'hehe', 'pas', 'kuliah', 'offline', 'kek', 'kasi', 'ortu', 'ngeluarin', 'uang', 'saku', 'lipat', 'b']",negative
2022-05-22 10:33:39+00:00,twentysickseu,nduk,aaaa belum kuliah offline lagi kah atau udah lulus,"['aaaa', 'kuliah', 'offline', 'kah', 'udah', 'lulus']",negative
2022-05-22 10:28:17+00:00,carelesslyaf,coldyyy,btwww mls bgt bsk kuliah offline lg cry,"['btwww', 'mls', 'bgt', 'bsk', 'kuliah', 'offline', 'lg', 'cry']",negative
2022-05-22 10:21:36+00:00,watermelanos,ichan,akuuu dr kelas  smster  sampe skrg udh kuliah smster dua blm pernah offline ðŸ‘,"['akuuu', 'dr', 'kelas', 'smster', 'sampe', 'skrg', 'udh', 'kuliah', 'smster', 'blm', 'offline', '']",negative
2022-05-22 10:18:25+00:00,guUdjims,v,sama nder gw juga tbtb pas abis libur lebaran kuliah offline yg jd masalah sih uas offlineðŸ’”,"['nder', 'gw', 'tbtb', 'pas', 'abis', 'libur', 'lebaran', 'kuliah', 'offline', 'yg', 'jd', 'sih', 'uas', 'offline']",negative
2022-05-22 10:10:59+00:00,lightsky_blue,wiid,kuliah offline sih gapapa cuman yaa kalo offline pas uas doang kaya cape dijalan biaya hidup yang nanggung,"['kuliah', 'offline', 'sih', 'gapapa', 'cuman', 'yaa', 'kalo', 'offline', 'pas', 'uas', 'doang', 'kaya', 'cape', 'jalan', 'biaya', 'hidup', 'nanggung']",negative
2022-05-22 10:03:46+00:00,cupjakess,â€¢â€¢el | wtb preloved novel pinnedðŸ“Œ,pas awal awal kuliah offline kayanya dah,"['pas', 'kuliah', 'offline', 'kaya', 'dah']",negative
2022-05-22 09:40:56+00:00,tjmnlee_,ðŸŒ™íƒœì¼,udah mental kuliah online giliran gapunya temen waktu offline malah nangis,"['udah', 'mental', 'kuliah', 'online', 'gilir', 'gapunya', 'temen', 'offline', 'nang']",positive
2022-05-22 09:33:09+00:00,kkopipaste,lia,iyaa kuliah full offline pagi ampe sore ðŸ¤¢,"['iyaa', 'kuliah', 'full', 'offline', 'pagi', 'ampe', 'sore', '']",negative
2022-05-22 09:23:13+00:00,rahadiank_,DYON P,kuliah offline saatnya adu outfit,"['kuliah', 'offline', 'adu', 'outfit']",negative
2022-05-22 09:08:41+00:00,teronggbelanda,el ðŸ‘,besok ak wajib kuliah offline jam  tapi skrg ak masih dirumah yaallah pengen naik karpet aladdin ajaðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,"['besok', 'ak', 'wajib', 'kuliah', 'offline', 'jam', 'skrg', 'ak', 'rumah', 'yaallah', 'ken', 'karpet', 'aladdin', 'aja']",negative
2022-05-22 09:01:17+00:00,cynozynie,mi | ia,kuliah offline itu seru walaupun baru praktikum offline tp gue mencerna materi lebih baik hehe,"['kuliah', 'offline', 'seru', 'praktikum', 'offline', 'tp', 'gue', 'cerna', 'materi', 'hehe']",positive
2022-05-22 08:57:01+00:00,voonjins,ÍÍÍÍÙ‹,seru banget deh offline kampus gue mah baru semester depan meanwhile gue udah beresðŸ™‚ gue sibuk kuliah jugâ€¦,"['seru', 'banget', 'deh', 'offline', 'kampus', 'gue', 'mah', 'semester', 'meanwhile', 'gue', 'udah', 'beres', 'gue', 'sibuk', 'kuliah', 'jug']",positive
2022-05-22 08:55:37+00:00,plutonian10,My name is ðŸ‡®ðŸ‡©,bilang aja kuliah udh offline jadwal nya ngaco masuk pagi trus ntar ada kuliah lagi jam  sore,"['bilang', 'aja', 'kuliah', 'udh', 'offline', 'jadwal', 'nya', 'ngaco', 'masuk', 'pagi', 'trus', 'ntar', 'kuliah', 'jam', 'sore']",negative
2022-05-22 08:53:52+00:00,haiupiiL,upiL,disamperin aja nder kuliah uda offline ga sih,"['disamperin', 'aja', 'nder', 'kuliah', 'uda', 'offline', 'ga', 'sih']",positive
2022-05-22 08:48:30+00:00,sukabaksopedes,ay,harapannya semoga kalo emng mulai kuliah offline lagi jadwal perkuliahan bisa bener sesuai sama jadwal yg udah adâ€¦,"['harap', 'moga', 'kalo', 'emng', 'kuliah', 'offline', 'jadwal', 'kuliah', 'bener', 'sesuai', 'jadwal', 'yg', 'udah', 'ad']",positive
2022-05-22 08:26:44+00:00,tailalathyunjin,sell S.kd~ ðŸ”©,gue gk mau kuliah offline aosnsbgsuswj,"['gue', 'gk', 'kuliah', 'offline', 'aosnsbgsuswj']",negative
2022-05-22 08:25:55+00:00,justfor_boo,FaðŸŒ¸ || Audio KitðŸ“Œ,capek banget abis pindahan garagara besok udah mulai kuliah offline lagiðŸ¥²,"['capek', 'banget', 'abis', 'pindah', 'garagara', 'besok', 'udah', 'kuliah', 'offline', 'lagi']",negative
2022-05-22 08:16:10+00:00,urhappinezm,asa,yuhuuu mulai senin  mei kuliah aku offline untuk pertama kali nyaaaaaa,"['yuhuuu', 'senin', 'mei', 'kuliah', 'offline', 'kali', 'nyaaaaaa']",positive
2022-05-22 08:13:36+00:00,lilysholihah,Li(am)ly,âœ¨inspirasi outfit kuliah offlineâœ¨ atasan  celana  totebagâ€¦,"['inspirasi', 'outfit', 'kuliah', 'offline', 'atas', 'celana', 'totebag']",positive
2022-05-22 08:07:40+00:00,moekartho,Oedjang Moekartho,nak bujang minta diantar kuliah offline ke yogya mulai kost yaaah hari itu akhirnya datang juga ðŸ˜¥,"['nak', 'bujang', 'antar', 'kuliah', 'offline', 'yogya', 'kost', 'yaaah', '']",positive
2022-05-22 08:04:13+00:00,afthnhina,na,yaallah next semester udah offline bangke ngapain aja gua kuliah  tahun ini,"['yaallah', 'next', 'semester', 'udah', 'offline', 'bangke', 'ngapain', 'aja', 'gua', 'kuliah']",negative
2022-05-22 07:57:11+00:00,JUALAN_BASE,IKUT OPFOL UTK FOLLBACK,yuk yg kuliah offline tambah koleksi atasannya bisa nego tipis jb,"['yuk', 'yg', 'kuliah', 'offline', 'koleksi', 'atas', 'nego', 'tipis', 'jb']",positive
2022-05-22 07:55:42+00:00,naravitaminz,dindin.,besok kuliah offline buat kelas jam  brrti jam  udh hrs mandi dan jam  udh harus otw hdh magernya ðŸ˜ª,"['besok', 'kuliah', 'offline', 'kelas', 'jam', 'brrti', 'jam', 'udh', 'hrs', 'mandi', 'jam', 'udh', 'otw', 'hdh', 'magernya', '']",negative
2022-05-22 07:38:43+00:00,bemaelife,jessy â€¢ fb! situ bkn artis,ya allahðŸ˜­ðŸ˜­ klo gtu mending lgsg kuliah offline biar bs lgsg dtg ke konser offlinenyaðŸ˜­,"['ya', 'allah', 'klo', 'gtu', 'mending', 'lgsg', 'kuliah', 'offline', 'biar', 'bs', 'lgsg', 'dtg', 'konser', 'offlinenya']",positive
2022-05-22 07:33:51+00:00,junwhii,han,pengen cepet kuliah offline biar ketemu temen seharian,"['ken', 'cepet', 'kuliah', 'offline', 'biar', 'ketemu', 'temen', 'hari']",positive
2022-05-22 07:32:06+00:00,penggunaBPJS,twilight sparkle,baru sadar aku belom pingsan selama kuliah offline seminggu,"['sadar', 'bom', 'pingsan', 'kuliah', 'offline', 'minggu']",positive
2022-05-22 07:28:57+00:00,anyairy,Ø˜,loh aku kira dia udah kuliah offline,"['loh', 'udah', 'kuliah', 'offline']",negative
2022-05-22 07:21:17+00:00,taetaeeeraa,taeraa,besok kuliah offline degdeganðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ padahal sebelum uts juga udah wkwkwk,"['besok', 'kuliah', 'offline', 'degdegan', 'uts', 'udah', 'wkwkwk']",negative
2022-05-22 07:12:50+00:00,soyieluvies,soyie ðŸ¬,besok aku udah mulai kuliah offline   huh hah huh hah ðŸ˜¬ðŸ¤¡,"['besok', 'udah', 'kuliah', 'offline', 'huh', 'hah', 'huh', 'hah', '']",negative
2022-05-22 07:04:50+00:00,farhanrzk,Yntz,aku tiap kuliah offline,"['kuliah', 'offline']",positive
2022-05-22 07:02:06+00:00,vifichan,Bukan Gopek !,ðŸ˜­ðŸ˜­ lapo pas kebagian aku sekolah wis tatap muka   meski pernah ngerasakne kuliah offline tapi rasa pd ku wis mâ€¦,"['', 'lapo', 'pas', 'bagi', 'sekolah', 'wis', 'tatap', 'muka', 'ngerasakne', 'kuliah', 'offline', 'pd', 'ku', 'wis', 'm']",negative
2022-05-22 06:59:27+00:00,nopqrsss,tan,kuliah offline gini keknya w kembali ke setelan awal deh mulihan,"['kuliah', 'offline', 'gin', 'kek', 'w', 'setel', 'deh', 'mulihan']",positive
2022-05-22 06:40:00+00:00,quwurencia,sbubu,nnt kl kuliah dh offline sy mw ke kampus bgini,"['nnt', 'kl', 'kuliah', 'dh', 'offline', 'sy', 'mw', 'kampus', 'bgini']",positive
2022-05-22 06:35:09+00:00,datamori,moRann,aku kemaren abis uts langsung disuruh offlineðŸ˜­ seru sih tapi makin kesini kuliah offlineâ€¦,"['kemaren', 'abis', 'uts', 'langsung', 'suruh', 'offline', 'seru', 'sih', 'kesini', 'kuliah', 'offline']",negative
2022-05-22 06:30:32+00:00,0009_14,lalaÂ·ðŸ¿,pinginnya si blue ab kaa tapi semisal nanti mepet sama jadwal kuliah offline lala ambil pink aja dehðŸ˜­â€¦,"['pinginnya', 'si', 'blue', 'ab', 'kaa', 'mepet', 'jadwal', 'kuliah', 'offline', 'lala', 'ambil', 'pink', 'aja', 'deh']",positive
2022-05-22 06:27:26+00:00,nonnaaprillia,ê²Œê²Œ,sebenernya kalau gak karna kuliah udah offline gue gak kepengen balik kebandung karna segimanapun usaha gue buat tâ€¦,"['sebenernya', 'gak', 'karna', 'kuliah', 'udah', 'offline', 'gue', 'gak', 'ken', 'bandung', 'karna', 'segimanapun', 'usaha', 'gue', 't']",negative
2022-05-22 06:24:16+00:00,bamgyuwie,ðš‚ðš‘ðšŠðšŠ,karena udh pada keluar lagi mksdnya kuliah kerja sekolah udh offline mungkin ga sempat ngurus lagi karna sibuk,"['udh', 'mksdnya', 'kuliah', 'kerja', 'sekolah', 'udh', 'offline', 'ga', 'ngurus', 'karna', 'sibuk']",negative
2022-05-22 06:23:39+00:00,morninbeb,lagi sibuk,ga kuat kuliah offline buat aku yg ga ngekos ðŸ˜­ðŸ¥º,"['ga', 'kuat', 'kuliah', 'offline', 'yg', 'ga', 'ngekos', '']",negative
2022-05-22 06:19:47+00:00,febiiliani,â™¡Ì·Ì·Ì·Ìµ Ì€ Ì– Ì Ìµ,aku juga di kelas kalo kuliah offline suka kena panic attack cara aku ngatasinya aku ijin keluar kelas â€¦,"['kelas', 'kalo', 'kuliah', 'offline', 'suka', 'kena', 'panic', 'attack', 'ngatasinya', 'ijin', 'kelas', '']",negative
2022-05-22 06:16:57+00:00,alialitaaa,n,gue gamau kuliah offline,"['gue', 'gamau', 'kuliah', 'offline']",negative
2022-05-22 06:01:18+00:00,dimsumgoreng__,Araaaà­§â¤âƒžðŸŒ»,magerr  iyhhh tim takut kuliah offline kak ðŸ™ðŸ™,"['magerr', 'iyhhh', 'tim', 'takut', 'kuliah', 'offline', 'kak', '']",negative
2022-05-22 05:58:28+00:00,bubuyland,BOBALOK| sibuk uas ðŸ™ðŸ»,awokwowk asli w kl udh offline kuliah tuh kyak beuhhhh,"['awokwowk', 'asli', 'w', 'kl', 'udh', 'offline', 'kuliah', 'tuh', 'kyak', 'beuhhhh']",positive
2022-05-22 05:30:01+00:00,OOTDFESS,BASE OOTD,ootd semester depan aku udah mulai kuliah offline so mari spill outfit ke kampusmu buat dijadiin inspirasi bestie  tiaâœ¨,"['ootd', 'semester', 'udah', 'kuliah', 'offline', 'so', 'mari', 'spill', 'outfit', 'kampus', 'dijadiin', 'inspirasi', 'bestie', 'tia']",positive
2022-05-22 05:24:28+00:00,diarymelk,del,besok mulai kuliah offline tiap hari gue bingung outfit untuk tiap hari itu anjinggg,"['besok', 'kuliah', 'offline', 'gue', 'bingung', 'outfit', 'anjinggg']",negative
2022-05-22 05:22:47+00:00,essarikacangijo,rif,moga aja kuliah offline nya pas udah selesai uas xixi,"['moga', 'aja', 'kuliah', 'offline', 'nya', 'pas', 'udah', 'selesai', 'uas', 'xixi']",positive
2022-05-22 05:12:54+00:00,kokoneosnamu,lul,semangat nder dari aku yng udah kuliah offline dari awal semester ðŸ™‚ udah ngerasain ujian offlineâ€¦,"['semangat', 'nder', 'yng', 'udah', 'kuliah', 'offline', 'semester', '', 'udah', 'ngerasain', 'uji', 'offline']",positive
2022-05-22 05:05:49+00:00,searchuww,bisa,blm pernah pk soalnya br ngambil trs blm pernah kuliah offlineðŸ˜­,"['blm', 'pk', 'br', 'ngambil', 'trs', 'blm', 'kuliah', 'offline']",negative
2022-05-22 05:04:35+00:00,fltrbunnyksjeon,nia's on rant.,mjb ya gapapa kok takutaku kemarin jg ngerasain gini tapi pas udah dijalanin seminggu kuliah offline ya fine aja,"['mjb', 'ya', 'gapapa', 'takutaku', 'kemarin', 'jg', 'ngerasain', 'gin', 'pas', 'udah', 'dijalanin', 'minggu', 'kuliah', 'offline', 'ya', 'fine', 'aja']",positive
2022-05-22 04:57:02+00:00,jooan3012,tataeâ·,ini semenjak aku kuliah offline pdhl kuliah pun jadwal ku ga terlalu padet krna aku bukan mhsw yg aktif  klo kyâ€¦,"['semenjak', 'kuliah', 'offline', 'pdhl', 'kuliah', 'jadwal', 'ku', 'ga', 'padet', 'krna', 'mhsw', 'yg', 'aktif', 'klo', 'ky']",negative
2022-05-22 04:48:31+00:00,NabillaCN,cn,dulu di suruh kuliah di bali katanya mumpung online untung ga aku turuti perkataan bapak e wkwk sekarang udh offliâ€¦,"['suruh', 'kuliah', 'bal', 'mumpung', 'online', 'untung', 'ga', 'turut', 'kata', 'e', 'wkwk', 'udh', 'offli']",negative
2022-05-22 04:43:39+00:00,vivaciousun,â˜€ï¸,selamat kuliah offline selamat melepas rindu sama tekwan mang john somay samping kantor pos salad tante dan nasâ€¦,"['selamat', 'kuliah', 'offline', 'selamat', 'lepas', 'rindu', 'tekwan', 'mang', 'john', 'somay', 'samping', 'kantor', 'pos', 'salad', 'tante', 'nas']",positive
2022-05-22 04:42:38+00:00,christinaaa7_,tinaaa,klo kuliah offline yg disiapin apa aja ya selasa udh mulai kuliah offline plis lupa bgt rasanya kuliah offline gmnâ€¦,"['klo', 'kuliah', 'offline', 'yg', 'disiapin', 'aja', 'ya', 'selasa', 'udh', 'kuliah', 'offline', 'plis', 'lupa', 'bgt', 'kuliah', 'offline', 'gmn']",positive
2022-05-22 04:34:22+00:00,akunwangiplis,i'm ok,semangat nder kuliah offline enak kok sebenernya cuma harus beradaptasi lgi  tahun online pas oâ€¦,"['semangat', 'nder', 'kuliah', 'offline', 'enak', 'sebenernya', 'adaptasi', 'lgi', 'online', 'pas', 'o']",positive
2022-05-22 04:33:44+00:00,nanasmadumanisq,badaashar,semester  kaget soalnya dari jaman maba udah online skrg matkul nambah susah dan fase lg bosen kuliah eh malah offline,"['semester', 'kaget', 'jaman', 'maba', 'udah', 'online', 'skrg', 'matkul', 'nambah', 'susah', 'fase', 'lg', 'bosen', 'kuliah', 'eh', 'offline']",negative
2022-05-22 04:32:11+00:00,MiftahulMadania,Miftahul Madania,tapi mau gimana lagi daripada ku ga kuliah untung sekarang udah offline dan j prime ku udah mati totalâ€¦,"['gimana', 'ku', 'ga', 'kuliah', 'untung', 'udah', 'offline', 'j', 'prime', 'ku', 'udah', 'mati', 'total']",positive
2022-05-22 04:31:41+00:00,clazettaa,Ù‹,semangatt nder kuliah offline seru ko nder ga kerasa waktunya,"['semangatt', 'nder', 'kuliah', 'offline', 'seru', 'ko', 'nder', 'ga', 'rasa']",positive
2022-05-22 04:29:35+00:00,Avanorion,Orion.,kuliah  tahun online terus sidang offline tuh gimana,"['kuliah', 'online', 'sidang', 'offline', 'tuh', 'gimana']",negative
2022-05-22 04:27:14+00:00,harubbyygf,txt from nanaðŸ˜¼,semangatt nderr seruu kokk kuliah offline serius deh,"['semangatt', 'nderr', 'seruu', 'kokk', 'kuliah', 'offline', 'serius', 'deh']",positive
2022-05-22 04:23:23+00:00,cytraa__,cytraa ðŸŒ»,haiiiii sorry ya aku jarang aktif lg sibukâ€ nya kuliah offlineðŸ˜­ðŸ˜­ðŸ‘,"['haiiiii', 'sorry', 'ya', 'jarang', 'aktif', 'lg', 'sibuk', '', 'nya', 'kuliah', 'offline']",negative
2022-05-22 04:19:14+00:00,kanawoodz,na(na)ng ismailâ· | Â²Â³â€¢âµâ¹,males bgt kuliah offline bukan masalah matkul atau ttng orgnya bajunya itu lo jancok meh pergi maen aja  lemariâ€¦,"['males', 'bgt', 'kuliah', 'offline', 'matkul', 'ttng', 'orgnya', 'baju', 'lo', 'jancok', 'meh', 'pergi', 'maen', 'aja', 'lemari']",negative
2022-05-22 04:15:03+00:00,cwlrmm,ulann,besokk aku uts wkwkwkwkkwkwkwk trss seninnya offline ya allah maless kuliah offline,"['besokk', 'uts', 'wkwkwkwkkwkwkwk', 'trss', 'senin', 'offline', 'ya', 'allah', 'maless', 'kuliah', 'offline']",negative
2022-05-22 04:00:23+00:00,KediriFess,Kedirifess,cah yang kuliah di uin malang apa sudah offline kuliahnya,"['cah', 'kuliah', 'uin', 'malang', 'offline', 'kuliah']",positive
2022-05-22 04:00:16+00:00,kabelplastik,Juned,kuliah offline pertama yaa dateng ke kampus ketemu temen masuk kelas dosen masuk kelas perkenalâ€¦,"['kuliah', 'offline', 'yaa', 'dateng', 'kampus', 'ketemu', 'temen', 'masuk', 'kelas', 'dosen', 'masuk', 'kelas', 'kenal']",positive
2022-05-22 03:56:56+00:00,collegemenfess,COLLE FORGER,cm deg deg an bgt besok kuliah offline pertama kalian gimana kuliah offline pertamanya dosennya pada ngapain pertemuan offline pertama,"['cm', 'deg', 'deg', 'an', 'bgt', 'besok', 'kuliah', 'offline', 'gimana', 'kuliah', 'offline', 'pertama', 'dosen', 'ngapain', 'temu', 'offline']",negative
2022-05-22 03:50:39+00:00,hamrizh,kelilipan,kalo iya berarti selamat yaa kuliah offline seru bgt kok,"['kalo', 'iya', 'selamat', 'yaa', 'kuliah', 'offline', 'seru', 'bgt']",positive
2022-05-22 03:50:10+00:00,diniehz,Dini Haiti Zulfany,lah besok aku masok offline full dak separoÂ² hahahaha walopun sudah ngenyan ngajar online tapi harus menerima reaâ€¦,"['besok', 'masok', 'offline', 'full', 'dak', 'paro', 'hahahaha', 'walopun', 'ngenyan', 'ngajar', 'online', 'terima', 'rea']",negative
2022-05-22 03:36:35+00:00,koocutiee,cutie,demi allah aku takut bgt kuliah offline klian gini jg ga sih ayo yakini aku klo aku ga sendiri klo prasaan tkutâ€¦,"['allah', 'takut', 'bgt', 'kuliah', 'offline', 'klian', 'gin', 'jg', 'ga', 'sih', 'ayo', 'yakin', 'klo', 'ga', 'klo', 'prasaan', 'tkut']",negative
2022-05-22 03:27:05+00:00,sazanelv,El,kebayang kan kalau lg kuliah offline buka wa web selama skrng,"['bayang', 'lg', 'kuliah', 'offline', 'buka', 'wa', 'web', 'skrng']",negative
2022-05-22 03:13:11+00:00,skuukzky14_,val,balik kos lagi untuk kuliah offline selain bawa mental harus bawa apa lagi sih frensðŸ˜„,"['kos', 'kuliah', 'offline', 'bawa', 'mental', 'bawa', 'sih', 'frens']",negative
2022-05-22 02:59:43+00:00,minstantt,tan,kalo emang bener selamat buat adik adikk karena kuliah offline seseru ituuu,"['kalo', 'emang', 'bener', 'selamat', 'adik', 'adikk', 'kuliah', 'offline', 'seru', 'ituuu']",positive
2022-05-22 02:51:29+00:00,yasthetix,äºšæ–¯,bacain secreto angkatan  kok geli sendiri keknya karena kuliah online jadi pada berekspetasi lebih ke kuliah offâ€¦,"['bacain', 'secreto', 'angkat', 'geli', 'kek', 'kuliah', 'online', 'berekspetasi', 'kuliah', 'off']",negative
2022-05-22 02:45:02+00:00,collegemenfess,COLLE FORGER,cm guys besok kan sender kuliah offline sedangkan motor sender kuncinya ilang kunci cadangannya gaada jg kalauâ€¦,"['cm', 'guys', 'besok', 'sender', 'kuliah', 'offline', 'motor', 'sender', 'kunci', 'ilang', 'kunci', 'cadang', 'gaada', 'jg', 'kalau']",negative
2022-05-22 02:40:28+00:00,crushkitconnor,crush,aloo twitter kuliah offline cape sm hectic bgt ya ternyata,"['aloo', 'twitter', 'kuliah', 'offline', 'cape', 'sm', 'hectic', 'bgt', 'ya']",negative
2022-05-22 02:24:58+00:00,nananines_cho,ta ðŸŒ¼ | REST,yaampunn ðŸ˜­ðŸ˜­ðŸ˜­ inilah ya kalo dari awal kelas online  moga ntar pas awal kuliah offline ga nyasar lagi ya na ðŸ˜­ðŸ˜‚,"['yaampunn', '', 'ya', 'kalo', 'kelas', 'online', 'moga', 'ntar', 'pas', 'kuliah', 'offline', 'ga', 'nyasar', 'ya', 'na', '']",negative
2022-05-22 02:00:07+00:00,sugarrubyfeb,haii sugarðŸ™ŒðŸ’ž | joki tugas,aku ga sambil kerja tp sambil kuliah dan kuliahku uda full offline jd ambil yg sekiranya bs dkerjaiâ€¦,"['ga', 'kerja', 'tp', 'kuliah', 'kuliah', 'uda', 'full', 'offline', 'jd', 'ambil', 'yg', 'bs', 'dkerjai']",positive
2022-05-22 01:59:58+00:00,YE0NBINGYU,sy lgi brusaha mncintai fisikaâ™¡,aku kadang iri temen ku yg lokasi utbknya di its udah ke sana duluan  aku belom padahal udah maba sana ðŸ˜­ðŸ˜­ðŸ˜­ tapiâ€¦,"['kadang', 'iri', 'temen', 'ku', 'yg', 'lokasi', 'utbknya', 'its', 'udah', 'duluan', 'bom', 'udah', 'maba', '', 'tapi']",negative
2022-05-22 01:48:02+00:00,jaehxneybhie,Ä“nðŸ’«,oiya skrg kuliah dah offline yh kakðŸ˜­ pokoknya kak deo bisa bagi waktu aja kak buat tugas sm istirahatâ€¦,"['oiya', 'skrg', 'kuliah', 'dah', 'offline', 'yh', 'kak', 'pokok', 'kak', 'deo', 'aja', 'kak', 'tugas', 'sm', 'istirahat']",positive
2022-05-22 01:42:28+00:00,deosphere,"deo | jgn sapu, lagi rest",dah cape ya enn wkwkwkwk kemarin aku praktikum offline kuliah offline,"['dah', 'cape', 'ya', 'enn', 'wkwkwkwk', 'kemarin', 'praktikum', 'offline', 'kuliah', 'offline']",negative
2022-05-22 01:28:30+00:00,Jumpsmash_,jumping smash,kenapa degdegan banget ya besok gue udah mulai kuliah offlineðŸ™‚,"['degdegan', 'banget', 'ya', 'besok', 'gue', 'udah', 'kuliah', 'offline']",negative
2022-05-22 00:35:36+00:00,calistanggg,cal,kuliah offline brngkt jam  tp tidurnya jam  itu buat badan remukðŸ‘ðŸ»ðŸ¥°,"['kuliah', 'offline', 'brngkt', 'jam', 'tp', 'tidur', 'jam', 'badan', 'remuk']",negative
2022-05-22 00:09:40+00:00,JUALAN_BASE,IKUT OPFOL UTK FOLLBACK,jb yuuk paket usaha kemeja blouse ceweknya lumayan nih udah pada kuliah offline terus bisa buat kerja hangout dlâ€¦,"['jb', 'yuuk', 'paket', 'usaha', 'kemeja', 'blouse', 'cewek', 'lumayan', 'nih', 'udah', 'kuliah', 'offline', 'kerja', 'hangout', 'dl']",positive
2022-05-22 00:05:32+00:00,Chenleislele,â™¡DY ðŸŒ±,kuliah online gak paham kuliah offline ketar ketir ðŸ˜µâ€ðŸ’«,"['kuliah', 'online', 'gak', 'paham', 'kuliah', 'offline', 'ketar', 'tir', '']",negative
